request	Election_Jurisdiction:token	Election_Jurisdiction:id	Election_Jurisdiction	Election_Year:token	Election_Year:id	Election_Year	Election_Type:token	Election_Type:id	Election_Type	Office_Sought:token	Office_Sought:id	Office_Sought	#_of_Records	Total_$
s=NC&c-exi=1&c-r-ot=S&c-r-id=28305	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4857	"SENATE DISTRICT 027"	979	341182.21
s=NC&c-exi=1&c-r-ot=S&c-r-id=23588	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4850	"SENATE DISTRICT 020"	851	341069.27
s=NC&c-exi=1&c-r-ot=S&c-r-id=28303	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4847	"SENATE DISTRICT 017"	574	338194.88
s=NC&c-exi=1&c-r-ot=S&c-r-id=14860	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4871	"SENATE DISTRICT 041"	679	337829.37
s=NC&c-exi=1&c-r-ot=S&c-r-id=70694	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4844	"SENATE DISTRICT 014"	421	332625.89
s=NC&c-exi=1&c-r-ot=S&c-r-id=28309	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4873	"SENATE DISTRICT 043"	512	332283.96
s=NC&c-exi=1&c-r-ot=S&c-r-id=12774	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4862	"SENATE DISTRICT 032"	496	331572.85
s=NC&c-exi=1&c-r-ot=S&c-r-id=6952	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4864	"SENATE DISTRICT 034"	622	330066.66
s=NC&c-exi=1&c-r-ot=S&c-r-id=1069	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4835	"SENATE DISTRICT 005"	350	328515.20
s=NC&c-exi=1&c-r-ot=S&c-r-id=31348	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4872	"SENATE DISTRICT 042"	521	326930.84
s=NC&c-exi=1&c-r-ot=S&c-r-id=49636	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4873	"SENATE DISTRICT 043"	315	325453.88
s=NC&c-exi=1&c-r-ot=S&c-r-id=14847	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4855	"SENATE DISTRICT 025"	571	323393.12
s=NC&c-exi=1&c-r-ot=S&c-r-id=31354	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4841	"SENATE DISTRICT 011"	649	323081.02
s=NC&c-exi=1&c-r-ot=S&c-r-id=1046	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4840	"SENATE DISTRICT 010"	533	322894.09
s=NC&c-exi=1&c-r-ot=S&c-r-id=70692	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4869	"SENATE DISTRICT 039"	1186	322251.99
s=NC&c-exi=1&c-r-ot=S&c-r-id=70748	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4880	"SENATE DISTRICT 050"	1157	319466.95
s=NC&c-exi=1&c-r-ot=S&c-r-id=14843	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4842	"SENATE DISTRICT 012"	955	317499.11
s=NC&c-exi=1&c-r-ot=S&c-r-id=12785	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4873	"SENATE DISTRICT 043"	542	317358.19
s=NC&c-exi=1&c-r-ot=S&c-r-id=61111	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4879	"SENATE DISTRICT 049"	778	315651.84
s=NC&c-exi=1&c-r-ot=S&c-r-id=12767	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4837	"SENATE DISTRICT 007"	954	315313.49
s=NC&c-exi=1&c-r-ot=S&c-r-id=23589	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4845	"SENATE DISTRICT 015"	425	312655.85
s=NC&c-exi=1&c-r-ot=S&c-r-id=27016	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4845	"SENATE DISTRICT 015"	155	310280.60
s=NC&c-exi=1&c-r-ot=S&c-r-id=61079	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4847	"SENATE DISTRICT 017"	494	303660.25
s=NC&c-exi=1&c-r-ot=S&c-r-id=23644	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4864	"SENATE DISTRICT 034"	416	303133.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=4882	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4865	"SENATE DISTRICT 035"	582	302179.64
s=NC&c-exi=1&c-r-ot=S&c-r-id=17937	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4876	"SENATE DISTRICT 046"	606	301654.71
s=NC&c-exi=1&c-r-ot=S&c-r-id=14864	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4879	"SENATE DISTRICT 049"	510	301264.40
s=NC&c-exi=1&c-r-ot=S&c-r-id=49633	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4857	"SENATE DISTRICT 027"	797	298125.22
s=NC&c-exi=1&c-r-ot=S&c-r-id=70720	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4874	"SENATE DISTRICT 044"	566	297557.53
s=NC&c-exi=1&c-r-ot=S&c-r-id=53238	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4869	"SENATE DISTRICT 039"	571	296432.77
s=NC&c-exi=1&c-r-ot=S&c-r-id=27022	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4862	"SENATE DISTRICT 032"	560	294830.95
s=NC&c-exi=1&c-r-ot=S&c-r-id=28314	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4869	"SENATE DISTRICT 039"	610	293685.60
s=NC&c-exi=1&c-r-ot=S&c-r-id=9784	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4856	"SENATE DISTRICT 026"	370	292730.20
s=NC&c-exi=1&c-r-ot=S&c-r-id=17984	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4879	"SENATE DISTRICT 049"	336	290288.64
s=NC&c-exi=1&c-r-ot=S&c-r-id=38858	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4861	"SENATE DISTRICT 031"	316	289427.35
s=NC&c-exi=1&c-r-ot=S&c-r-id=7803	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4837	"SENATE DISTRICT 007"	602	286199.48
s=NC&c-exi=1&c-r-ot=S&c-r-id=36325	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4878	"SENATE DISTRICT 048"	341	281075.35
s=NC&c-exi=1&c-r-ot=S&c-r-id=4879	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4847	"SENATE DISTRICT 017"	644	277250.84
s=NC&c-exi=1&c-r-ot=S&c-r-id=61103	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4871	"SENATE DISTRICT 041"	516	276935.95
s=NC&c-exi=1&c-r-ot=S&c-r-id=48596	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4849	"SENATE DISTRICT 019"	279	274702.88
s=NC&c-exi=1&c-r-ot=S&c-r-id=1083	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4853	"SENATE DISTRICT 023"	1252	270838.77
s=NC&c-exi=1&c-r-ot=S&c-r-id=7838	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4871	"SENATE DISTRICT 041"	469	267918.13
s=NC&c-exi=1&c-r-ot=S&c-r-id=17986	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4841	"SENATE DISTRICT 011"	576	267240.28
s=NC&c-exi=1&c-r-ot=S&c-r-id=61109	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4877	"SENATE DISTRICT 047"	290	260069.54
s=NC&c-exi=1&c-r-ot=S&c-r-id=61076	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4844	"SENATE DISTRICT 014"	242	259591.59
s=NC&c-exi=1&c-r-ot=S&c-r-id=12771	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4851	"SENATE DISTRICT 021"	539	258931.46
s=NC&c-exi=1&c-r-ot=S&c-r-id=51209	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4862	"SENATE DISTRICT 032"	327	255568.52
s=NC&c-exi=1&c-r-ot=S&c-r-id=14861	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4874	"SENATE DISTRICT 044"	603	255436.58
s=NC&c-exi=1&c-r-ot=S&c-r-id=4874	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4854	"SENATE DISTRICT 024"	486	254808.62
s=NC&c-exi=1&c-r-ot=S&c-r-id=7825	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4833	"SENATE DISTRICT 003"	695	251461.14
s=NC&c-exi=1&c-r-ot=S&c-r-id=1019	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4859	"SENATE DISTRICT 029"	761	250712.05
s=NC&c-exi=1&c-r-ot=S&c-r-id=6943	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4859	"SENATE DISTRICT 029"	304	250295.46
s=NC&c-exi=1&c-r-ot=S&c-r-id=33119	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4845	"SENATE DISTRICT 015"	651	249924.95
s=NC&c-exi=1&c-r-ot=S&c-r-id=14853	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4840	"SENATE DISTRICT 010"	586	249193.52
s=NC&c-exi=1&c-r-ot=S&c-r-id=10703	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4843	"SENATE DISTRICT 013"	693	247337.76
s=NC&c-exi=1&c-r-ot=S&c-r-id=4880	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4833	"SENATE DISTRICT 003"	533	245549.91
s=NC&c-exi=1&c-r-ot=S&c-r-id=7778	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4840	"SENATE DISTRICT 010"	446	241653.92
s=NC&c-exi=1&c-r-ot=S&c-r-id=27013	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4839	"SENATE DISTRICT 009"	263	241226.28
s=NC&c-exi=1&c-r-ot=S&c-r-id=27024	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4867	"SENATE DISTRICT 037"	389	240606.47
s=NC&c-exi=1&c-r-ot=S&c-r-id=53236	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4861	"SENATE DISTRICT 031"	293	239777.64
s=NC&c-exi=1&c-r-ot=S&c-r-id=31367	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4835	"SENATE DISTRICT 005"	600	238723.93
s=NC&c-exi=1&c-r-ot=S&c-r-id=33124	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4880	"SENATE DISTRICT 050"	472	238543.15
s=NC&c-exi=1&c-r-ot=S&c-r-id=7783	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4862	"SENATE DISTRICT 032"	638	237697.84
s=NC&c-exi=1&c-r-ot=S&c-r-id=70850	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4859	"SENATE DISTRICT 029"	435	236166.81
s=NC&c-exi=1&c-r-ot=S&c-r-id=4881	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4864	"SENATE DISTRICT 034"	604	226394.34
s=NC&c-exi=1&c-r-ot=S&c-r-id=7831	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4870	"SENATE DISTRICT 040"	1192	225665.07
s=NC&c-exi=1&c-r-ot=S&c-r-id=8815	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4875	"SENATE DISTRICT 045"	628	224215.98
s=NC&c-exi=1&c-r-ot=S&c-r-id=61091	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4859	"SENATE DISTRICT 029"	624	222456.97
s=NC&c-exi=1&c-r-ot=S&c-r-id=12776	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4874	"SENATE DISTRICT 044"	593	220670.75
s=NC&c-exi=1&c-r-ot=S&c-r-id=51193	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4878	"SENATE DISTRICT 048"	287	219440.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=23642	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4867	"SENATE DISTRICT 037"	504	218980.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=23586	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4851	"SENATE DISTRICT 021"	429	218695.56
s=NC&c-exi=1&c-r-ot=S&c-r-id=28333	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4841	"SENATE DISTRICT 011"	524	217464.41
s=NC&c-exi=1&c-r-ot=S&c-r-id=23652	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4841	"SENATE DISTRICT 011"	317	215890.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=28343	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4838	"SENATE DISTRICT 008"	702	213442.82
s=NC&c-exi=1&c-r-ot=S&c-r-id=49653	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4869	"SENATE DISTRICT 039"	398	212813.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=7805	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4874	"SENATE DISTRICT 044"	178	212708.29
s=NC&c-exi=1&c-r-ot=S&c-r-id=49608	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4878	"SENATE DISTRICT 048"	288	211978.41
s=NC&c-exi=1&c-r-ot=S&c-r-id=51196	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4856	"SENATE DISTRICT 026"	212	208705.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=1063	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4833	"SENATE DISTRICT 003"	579	207651.89
s=NC&c-exi=1&c-r-ot=S&c-r-id=14857	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4857	"SENATE DISTRICT 027"	712	207443.94
s=NC&c-exi=1&c-r-ot=S&c-r-id=31331	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4845	"SENATE DISTRICT 015"	817	207116.37
s=NC&c-exi=1&c-r-ot=S&c-r-id=10717	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4866	"SENATE DISTRICT 036"	365	206895.04
s=NC&c-exi=1&c-r-ot=S&c-r-id=27014	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4841	"SENATE DISTRICT 011"	162	204281.87
s=NC&c-exi=1&c-r-ot=S&c-r-id=61073	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4841	"SENATE DISTRICT 011"	268	203806.42
s=NC&c-exi=1&c-r-ot=S&c-r-id=36331	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4857	"SENATE DISTRICT 027"	647	203795.94
s=NC&c-exi=1&c-r-ot=S&c-r-id=61074	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4842	"SENATE DISTRICT 012"	240	203419.44
s=NC&c-exi=1&c-r-ot=S&c-r-id=14858	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4859	"SENATE DISTRICT 029"	449	203003.58
s=NC&c-exi=1&c-r-ot=S&c-r-id=36317	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4832	"SENATE DISTRICT 002"	754	202561.92
s=NC&c-exi=1&c-r-ot=S&c-r-id=36319	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4842	"SENATE DISTRICT 012"	695	201609.39
s=NC&c-exi=1&c-r-ot=S&c-r-id=10695	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4872	"SENATE DISTRICT 042"	391	201597.26
s=NC&c-exi=1&c-r-ot=S&c-r-id=70821	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4879	"SENATE DISTRICT 049"	658	200618.14
s=NC&c-exi=1&c-r-ot=S&c-r-id=61086	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4854	"SENATE DISTRICT 024"	291	200041.14
s=NC&c-exi=1&c-r-ot=S&c-r-id=23651	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4862	"SENATE DISTRICT 032"	458	199247.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=14854	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4841	"SENATE DISTRICT 011"	513	198354.13
s=NC&c-exi=1&c-r-ot=S&c-r-id=70783	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4854	"SENATE DISTRICT 024"	207	198083.61
s=NC&c-exi=1&c-r-ot=S&c-r-id=31324	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4840	"SENATE DISTRICT 010"	450	197429.90
s=NC&c-exi=1&c-r-ot=S&c-r-id=61089	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4857	"SENATE DISTRICT 027"	411	194070.64
s=NC&c-exi=1&c-r-ot=S&c-r-id=23657	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4835	"SENATE DISTRICT 005"	309	193058.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=61069	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4837	"SENATE DISTRICT 007"	284	192230.51
s=NC&c-exi=1&c-r-ot=S&c-r-id=53233	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4836	"SENATE DISTRICT 006"	252	189550.80
s=NC&c-exi=1&c-r-ot=S&c-r-id=61098	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4866	"SENATE DISTRICT 036"	190	189106.29
s=NC&c-exi=1&c-r-ot=S&c-r-id=6949	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4853	"SENATE DISTRICT 023"	273	187497.47
s=NC&c-exi=1&c-r-ot=S&c-r-id=23659	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4838	"SENATE DISTRICT 008"	385	187032.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=4870	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4839	"SENATE DISTRICT 009"	369	186019.14
s=NC&c-exi=1&c-r-ot=S&c-r-id=36328	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4844	"SENATE DISTRICT 014"	305	185543.64
s=NC&c-exi=1&c-r-ot=S&c-r-id=51236	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4841	"SENATE DISTRICT 011"	357	184680.53
s=NC&c-exi=1&c-r-ot=S&c-r-id=49632	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4862	"SENATE DISTRICT 032"	356	184493.71
s=NC&c-exi=1&c-r-ot=S&c-r-id=4867	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4842	"SENATE DISTRICT 012"	411	184476.78
s=NC&c-exi=1&c-r-ot=S&c-r-id=23624	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4859	"SENATE DISTRICT 029"	164	182400.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=23590	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4855	"SENATE DISTRICT 025"	402	182109.26
s=NC&c-exi=1&c-r-ot=S&c-r-id=12783	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4867	"SENATE DISTRICT 037"	267	181797.34
s=NC&c-exi=1&c-r-ot=S&c-r-id=10747	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4833	"SENATE DISTRICT 003"	269	178631.51
s=NC&c-exi=1&c-r-ot=S&c-r-id=10692	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4844	"SENATE DISTRICT 014"	370	177377.45
s=NC&c-exi=1&c-r-ot=S&c-r-id=55170	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4866	"SENATE DISTRICT 036"	226	173832.38
s=NC&c-exi=1&c-r-ot=S&c-r-id=4869	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4862	"SENATE DISTRICT 032"	338	173283.10
s=NC&c-exi=1&c-r-ot=S&c-r-id=28338	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4878	"SENATE DISTRICT 048"	647	172993.83
s=NC&c-exi=1&c-r-ot=S&c-r-id=23584	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4858	"SENATE DISTRICT 028"	449	172532.21
s=NC&c-exi=1&c-r-ot=S&c-r-id=12770	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4843	"SENATE DISTRICT 013"	290	171755.06
s=NC&c-exi=1&c-r-ot=S&c-r-id=33147	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4857	"SENATE DISTRICT 027"	511	168764.13
s=NC&c-exi=1&c-r-ot=S&c-r-id=61090	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4858	"SENATE DISTRICT 028"	431	168391.62
s=NC&c-exi=1&c-r-ot=S&c-r-id=12772	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4858	"SENATE DISTRICT 028"	970	167521.41
s=NC&c-exi=1&c-r-ot=S&c-r-id=27012	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4838	"SENATE DISTRICT 008"	272	166935.98
s=NC&c-exi=1&c-r-ot=S&c-r-id=36320	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4845	"SENATE DISTRICT 015"	612	166599.74
s=NC&c-exi=1&c-r-ot=S&c-r-id=36324	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4866	"SENATE DISTRICT 036"	242	166462.00
s=NC&c-exi=1&c-r-ot=S&c-r-id=61064	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4832	"SENATE DISTRICT 002"	584	166082.90
s=NC&c-exi=1&c-r-ot=S&c-r-id=1020	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4865	"SENATE DISTRICT 035"	293	163925.48
s=NC&c-exi=1&c-r-ot=S&c-r-id=18004	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4880	"SENATE DISTRICT 050"	372	163184.88
s=NC&c-exi=1&c-r-ot=S&c-r-id=61066	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4834	"SENATE DISTRICT 004"	441	162749.86
s=NC&c-exi=1&c-r-ot=S&c-r-id=61105	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4873	"SENATE DISTRICT 043"	193	160484.17
s=NC&c-exi=1&c-r-ot=S&c-r-id=70853	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4872	"SENATE DISTRICT 042"	265	160235.86
